"","year","month","day","pm2.5","DEWP","TEMP","PRES","Iws","Is","Ir"
"year5_month5_day30",2014,5,1611,91.25,13,28.6666666666667,1005.54166666667,21.0629166666667,0,0
"year5_month5_day31",2014,5,1612,115.291666666667,15.25,27,1007.16666666667,10.3908333333333,0,0.125
"year5_month6_day1",2014,6,1613,51.875,16.5833333333333,23.9583333333333,1008.33333333333,11.0479166666667,0,0.25
"year5_month6_day2",2014,6,1614,33.3333333333333,12.625,22.4583333333333,1011.29166666667,3.48375,0,0
"year5_month6_day3",2014,6,1615,41.875,12.8333333333333,25.5416666666667,1007.625,16.70625,0,0
"year5_month6_day4",2014,6,1616,62.9583333333333,14.5833333333333,25.7083333333333,1006,10.03625,0,0
"year5_month6_day5",2014,6,1617,67.2708333333333,15.2083333333333,27.9166666666667,1004.16666666667,5.27,0,0
"year5_month6_day6",2014,6,1618,56.6041666666667,16.5833333333333,21.3333333333333,1004.5,10.5608333333333,0,1.16666666666667
"year5_month6_day7",2014,6,1619,12.8541666666667,11,22.5833333333333,1003.875,16.7470833333333,0,0
"year5_month6_day8",2014,6,1620,36.9375,13.75,21,1002.08333333333,3.16541666666667,0,0.0416666666666667
"year5_month6_day9",2014,6,1621,32.4583333333333,12.625,22.125,1004.45833333333,4.41333333333333,0,0.0416666666666667
"year5_month6_day10",2014,6,1622,75.9166666666667,15.7083333333333,21.1666666666667,1008.625,4.05875,0,0.0833333333333333
"year5_month6_day11",2014,6,1623,46.8333333333333,13.8333333333333,24.3333333333333,1009.625,5.02958333333333,0,0
"year5_month6_day12",2014,6,1624,30.3333333333333,14.125,27.75,1006,4.21041666666667,0,0
"year5_month6_day13",2014,6,1625,60.8333333333333,17.2083333333333,24.875,1007.29166666667,3.44416666666667,0,0.208333333333333
"year5_month6_day14",2014,6,1626,43.7083333333333,17.5,25.3333333333333,1006.29166666667,7.26458333333333,0,0
"year5_month6_day15",2014,6,1627,115.166666666667,18.3333333333333,26.5416666666667,1004.20833333333,7.06041666666667,0,0.208333333333333
"year5_month6_day16",2014,6,1628,137,19.8333333333333,25.0833333333333,1002.04166666667,4.72833333333333,0,0.0416666666666667
"year5_month6_day17",2014,6,1629,80.0833333333333,18.375,21.8333333333333,1002.33333333333,6.8925,0,0.5
"year5_month6_day18",2014,6,1630,66.4791666666667,17.25,24.5,1002.58333333333,7.80291666666667,0,0
"year5_month6_day19",2014,6,1631,126.541666666667,18.6666666666667,23.75,1004.41666666667,17.1266666666667,0,0.0416666666666667
"year5_month6_day20",2014,6,1632,46.0416666666667,17.5416666666667,22.9583333333333,1007,7.17375,0,1.5
"year5_month6_day21",2014,6,1633,56.9583333333333,16.9583333333333,22.6666666666667,1008.45833333333,8.49458333333333,0,0.416666666666667
"year5_month6_day22",2014,6,1634,32.9583333333333,16.9583333333333,22.5833333333333,1008.70833333333,4.11416666666667,0,0
"year5_month6_day23",2014,6,1635,22.75,15.0833333333333,25.1666666666667,1007.66666666667,12.2741666666667,0,0
"year5_month6_day24",2014,6,1636,53.7083333333333,16.9166666666667,26.25,1004.20833333333,13.5341666666667,0,0
"year5_month6_day25",2014,6,1637,92.7083333333333,18.7083333333333,24.75,1003.08333333333,28.33625,0,0
"year5_month6_day26",2014,6,1638,120.875,20.4166666666667,26.9166666666667,1002.83333333333,12.5179166666667,0,0
"year5_month6_day27",2014,6,1639,18.625,13.125,28.4583333333333,1006.08333333333,8.7375,0,0
"year5_month6_day28",2014,6,1640,20.1666666666667,13.1666666666667,29.3333333333333,1005.25,17.9904166666667,0,0
"year5_month6_day29",2014,6,1641,48.0833333333333,15.9583333333333,28.6666666666667,1005.70833333333,11.3604166666667,0,0
"year5_month6_day30",2014,6,1642,70.0833333333333,16.7916666666667,29.4583333333333,1005.5,12.6983333333333,0,0
"year5_month7_day1",2014,7,1643,102.916666666667,18.9166666666667,27.8333333333333,1004.33333333333,27.2095833333333,0,0.25
"year5_month7_day2",2014,7,1644,66.0416666666667,20.6666666666667,23.0833333333333,1003.08333333333,2.64208333333333,0,0.791666666666667
"year5_month7_day3",2014,7,1645,209.791666666667,21.9583333333333,25.7916666666667,1001,6.40958333333333,0,0
"year5_month7_day4",2014,7,1646,204.5,22.5833333333333,27.5833333333333,1004.33333333333,8.00291666666667,0,0
"year5_month7_day5",2014,7,1647,120.708333333333,21.8333333333333,26.9166666666667,1006.58333333333,8.17666666666667,0,0
"year5_month7_day6",2014,7,1648,193.083333333333,22.9583333333333,27.2083333333333,1004.91666666667,50.1320833333333,0,0
"year5_month7_day7",2014,7,1649,147.5,22.0833333333333,27.5833333333333,1002.75,33.7641666666667,0,0
"year5_month7_day8",2014,7,1650,87.25,18.75,28.1666666666667,1001.91666666667,2.79166666666667,0,0
"year5_month7_day9",2014,7,1651,25.5,15.4583333333333,27.25,1003.91666666667,6.65125,0,0
"year5_month7_day10",2014,7,1652,30.7916666666667,15.0416666666667,29.9583333333333,999.666666666667,14.7358333333333,0,0
"year5_month7_day11",2014,7,1653,30.9166666666667,15.4166666666667,29.2083333333333,999.583333333333,5.43625,0,0
"year5_month7_day12",2014,7,1654,13.7916666666667,12,29.2916666666667,1002.20833333333,15.8829166666667,0,0
"year5_month7_day13",2014,7,1655,21.5833333333333,14.25,28.0416666666667,1002.08333333333,4.78666666666667,0,0.125
"year5_month7_day14",2014,7,1656,30.75,15.8333333333333,28.7916666666667,1002.04166666667,7.11375,0,0
"year5_month7_day15",2014,7,1657,49.4583333333333,17.2083333333333,28.2083333333333,1003.45833333333,23.09875,0,0.125
"year5_month7_day16",2014,7,1658,111.5,21,25.8333333333333,1003.54166666667,5.8475,0,0.375
"year5_month7_day17",2014,7,1659,140.291666666667,21.25,25.7083333333333,1005.66666666667,4.26375,0,0
"year5_month7_day18",2014,7,1660,121.291666666667,22.5,29.0833333333333,1006.70833333333,5.82875,0,0
"year5_month7_day19",2014,7,1661,63.1666666666667,23.25,31.7083333333333,1007.875,12.1941666666667,0,0
"year5_month7_day20",2014,7,1662,59.9166666666667,23.1666666666667,31.7083333333333,1004.75,29.0020833333333,0,0.125
"year5_month7_day21",2014,7,1663,26.9583333333333,19.5833333333333,30.8333333333333,1001.79166666667,28.1245833333333,0,0.0416666666666667
"year5_month7_day22",2014,7,1664,14.375,16.25,28.0416666666667,1006.08333333333,10.3,0,0.0416666666666667
"year5_month7_day23",2014,7,1665,23.5,16.3333333333333,28,1003.75,7.74791666666667,0,0
"year5_month7_day24",2014,7,1666,66.2083333333333,20,25.9166666666667,1005.20833333333,3.07291666666667,0,0.291666666666667
"year5_month7_day25",2014,7,1667,75.8333333333333,17.3333333333333,27.3333333333333,1005.66666666667,12.9266666666667,0,0
"year5_month7_day26",2014,7,1668,93.5,17.8333333333333,29.0416666666667,1007.83333333333,14.99,0,0
"year5_month7_day27",2014,7,1669,96.2083333333333,17.5833333333333,29.4583333333333,1007.91666666667,27.9408333333333,0,0
"year5_month7_day28",2014,7,1670,102.416666666667,19.625,29.9166666666667,1003.875,41.33375,0,0
"year5_month7_day29",2014,7,1671,107.75,20.5416666666667,29.6666666666667,1002.91666666667,106.812916666667,0,0.166666666666667
"year5_month7_day30",2014,7,1672,132.791666666667,21.75,25.0833333333333,1005.25,22.8020833333333,0,1.20833333333333
"year5_month7_day31",2014,7,1673,179.875,22.3333333333333,27.125,1006.83333333333,17.4041666666667,0,0
"year5_month8_day1",2014,8,1674,132.666666666667,22.5833333333333,27.9166666666667,1006.16666666667,10.69625,0,0
"year5_month8_day2",2014,8,1675,94.125,23.875,29.2083333333333,1003.125,4.22458333333333,0,0
"year5_month8_day3",2014,8,1676,105.583333333333,23.9166666666667,29.1666666666667,1000.875,2.73541666666667,0,0
"year5_month8_day4",2014,8,1677,34.8333333333333,20.3333333333333,24,1004.08333333333,7.73041666666667,0,0.791666666666667
"year5_month8_day5",2014,8,1678,21.7083333333333,18.0833333333333,25.1666666666667,1006.45833333333,8.94375,0,0
"year5_month8_day6",2014,8,1679,32.875,16.6666666666667,27.7916666666667,1007.08333333333,9.48208333333333,0,0
"year5_month8_day7",2014,8,1680,64.7916666666667,16.75,26.7916666666667,1008.875,10.3345833333333,0,0
"year5_month8_day8",2014,8,1681,58.0416666666667,16.7916666666667,26.5416666666667,1008.41666666667,16.8220833333333,0,0
"year5_month8_day9",2014,8,1682,80.2083333333333,17.875,25.9166666666667,1005.875,17.8483333333333,0,0.125
"year5_month8_day10",2014,8,1683,33.5,18.0416666666667,26.2083333333333,1002.875,5.08541666666667,0,0
"year5_month8_day11",2014,8,1684,23.9166666666667,14.6666666666667,28.0416666666667,1004.08333333333,8.04791666666667,0,0
"year5_month8_day12",2014,8,1685,27.2083333333333,13.5416666666667,27.0416666666667,1005.58333333333,3.78208333333333,0,0
"year5_month8_day13",2014,8,1686,26.75,17.9583333333333,20.375,1008.16666666667,2.81166666666667,0,2.875
"year5_month8_day14",2014,8,1687,28.2916666666667,16.75,23.5416666666667,1007.5,8.82875,0,0
"year5_month8_day15",2014,8,1688,42.4583333333333,17.0833333333333,24.375,1006.375,3.03458333333333,0,0
"year5_month8_day16",2014,8,1689,60.5,18.1666666666667,26.375,1007.5,4.15208333333333,0,0
"year5_month8_day17",2014,8,1690,51.375,17.8333333333333,25.9166666666667,1009.75,8.94375,0,0
"year5_month8_day18",2014,8,1691,58.3333333333333,17.875,25.5,1011.58333333333,12.3304166666667,0,0
"year5_month8_day19",2014,8,1692,77.25,18.25,26.7083333333333,1011,14.9883333333333,0,0
"year5_month8_day20",2014,8,1693,89.4666666666667,18.75,27.375,1008.5,28.3325,0,0
"year5_month8_day21",2014,8,1694,120.658333333333,19.8333333333333,27.0833333333333,1006.91666666667,10.1704166666667,0,0.0833333333333333
"year5_month8_day22",2014,8,1695,54.3333333333333,19.0833333333333,24.6666666666667,1007.375,2.53166666666667,0,0
"year5_month8_day23",2014,8,1696,121.458333333333,20.5,27,1005.04166666667,4.57875,0,0.0416666666666667
"year5_month8_day24",2014,8,1697,19.8333333333333,16.2083333333333,26.25,1006.83333333333,6.81666666666667,0,0.125
"year5_month8_day25",2014,8,1698,15.75,12.5,26.0416666666667,1010.79166666667,6.46416666666667,0,0
"year5_month8_day26",2014,8,1699,22.0416666666667,10.1666666666667,26.6666666666667,1012.70833333333,6.91166666666667,0,0
"year5_month8_day27",2014,8,1700,55.2083333333333,13.8333333333333,26.0416666666667,1012.95833333333,5.56916666666667,0,0
"year5_month8_day28",2014,8,1701,84.1666666666667,17.375,24.125,1014.08333333333,3.50041666666667,0,0.916666666666667
"year5_month8_day29",2014,8,1702,85,18.6666666666667,22.625,1015.33333333333,1.9725,0,0.125
"year5_month8_day30",2014,8,1703,149.5,20.5,22.875,1014.625,2.08416666666667,0,0.125
"year5_month8_day31",2014,8,1704,89.3333333333333,20.2083333333333,22.5,1012.95833333333,3.035,0,0.333333333333333
"year5_month9_day1",2014,8,1705,132.666666666667,22.5833333333333,27.9166666666667,1006.16666666667,10.69625,0,0
"year5_month9_day2",2014,8,1706,94.125,23.875,29.2083333333333,1003.125,4.22458333333333,0,0
"year5_month9_day3",2014,8,1707,105.583333333333,23.9166666666667,29.1666666666667,1000.875,2.73541666666667,0,0
"year5_month9_day4",2014,8,1708,34.8333333333333,20.3333333333333,24,1004.08333333333,7.73041666666667,0,0.791666666666667
"year5_month9_day5",2014,8,1709,21.7083333333333,18.0833333333333,25.1666666666667,1006.45833333333,8.94375,0,0
"year5_month9_day6",2014,8,1710,32.875,16.6666666666667,27.7916666666667,1007.08333333333,9.48208333333333,0,0
"year5_month9_day7",2014,8,1711,64.7916666666667,16.75,26.7916666666667,1008.875,10.3345833333333,0,0
"year5_month9_day8",2014,8,1712,58.0416666666667,16.7916666666667,26.5416666666667,1008.41666666667,16.8220833333333,0,0
"year5_month9_day9",2014,8,1713,80.2083333333333,17.875,25.9166666666667,1005.875,17.8483333333333,0,0.125
"year5_month9_day10",2014,8,1714,33.5,18.0416666666667,26.2083333333333,1002.875,5.08541666666667,0,0
"year5_month9_day11",2014,8,1715,23.9166666666667,14.6666666666667,28.0416666666667,1004.08333333333,8.04791666666667,0,0
"year5_month9_day12",2014,8,1716,27.2083333333333,13.5416666666667,27.0416666666667,1005.58333333333,3.78208333333333,0,0
"year5_month9_day13",2014,8,1717,26.75,17.9583333333333,20.375,1008.16666666667,2.81166666666667,0,2.875
"year5_month9_day14",2014,8,1718,28.2916666666667,16.75,23.5416666666667,1007.5,8.82875,0,0
"year5_month9_day15",2014,8,1719,42.4583333333333,17.0833333333333,24.375,1006.375,3.03458333333333,0,0
"year5_month9_day16",2014,8,1720,60.5,18.1666666666667,26.375,1007.5,4.15208333333333,0,0
"year5_month9_day17",2014,8,1721,51.375,17.8333333333333,25.9166666666667,1009.75,8.94375,0,0
"year5_month9_day18",2014,8,1722,58.3333333333333,17.875,25.5,1011.58333333333,12.3304166666667,0,0
"year5_month9_day19",2014,8,1723,77.25,18.25,26.7083333333333,1011,14.9883333333333,0,0
"year5_month9_day20",2014,8,1724,89.4666666666667,18.75,27.375,1008.5,28.3325,0,0
"year5_month9_day21",2014,8,1725,120.658333333333,19.8333333333333,27.0833333333333,1006.91666666667,10.1704166666667,0,0.0833333333333333
"year5_month9_day22",2014,8,1726,54.3333333333333,19.0833333333333,24.6666666666667,1007.375,2.53166666666667,0,0
"year5_month9_day23",2014,8,1727,121.458333333333,20.5,27,1005.04166666667,4.57875,0,0.0416666666666667
"year5_month9_day24",2014,8,1728,19.8333333333333,16.2083333333333,26.25,1006.83333333333,6.81666666666667,0,0.125
"year5_month9_day25",2014,8,1729,15.75,12.5,26.0416666666667,1010.79166666667,6.46416666666667,0,0
"year5_month9_day26",2014,8,1730,22.0416666666667,10.1666666666667,26.6666666666667,1012.70833333333,6.91166666666667,0,0
"year5_month9_day27",2014,8,1731,55.2083333333333,13.8333333333333,26.0416666666667,1012.95833333333,5.56916666666667,0,0
"year5_month9_day28",2014,8,1732,84.1666666666667,17.375,24.125,1014.08333333333,3.50041666666667,0,0.916666666666667
"year5_month9_day29",2014,8,1733,85,18.6666666666667,22.625,1015.33333333333,1.9725,0,0.125
"year5_month9_day30",2014,8,1734,149.5,20.5,22.875,1014.625,2.08416666666667,0,0.125
"year5_month10_day1",2014,10,1735,82.5416666666667,8.625,11.7083333333333,1016.41666666667,4.67416666666667,0,2.75
"year5_month10_day2",2014,10,1736,65.7916666666667,11.3333333333333,14.875,1013.04166666667,6.52333333333333,0,0
"year5_month10_day3",2014,10,1737,127.958333333333,12.5416666666667,14.9583333333333,1017.375,2.30666666666667,0,0.166666666666667
"year5_month10_day4",2014,10,1738,86.6666666666667,13.4166666666667,14.625,1019.04166666667,9.855,0,1.875
"year5_month10_day5",2014,10,1739,35.5,7.04166666666667,15.125,1024.29166666667,9.98166666666667,0,0
"year5_month10_day6",2014,10,1740,33.8333333333333,4.16666666666667,13.3333333333333,1024.29166666667,6.555,0,0
"year5_month10_day7",2014,10,1741,143.833333333333,8.66666666666667,13.5,1019.75,2.25083333333333,0,0
"year5_month10_day8",2014,10,1742,305.208333333333,12.0416666666667,14.8333333333333,1019.04166666667,2.06416666666667,0,0.0416666666666667
"year5_month10_day9",2014,10,1743,376.291666666667,13.4583333333333,15.9583333333333,1019.45833333333,1.4125,0,0
"year5_month10_day10",2014,10,1744,325.375,14,16.7083333333333,1021.79166666667,2.96083333333333,0,0
"year5_month10_day11",2014,10,1745,197.583333333333,12.5416666666667,16.9583333333333,1021.875,10.70875,0,0
"year5_month10_day12",2014,10,1746,6.83333333333333,0.625,14.7916666666667,1030.375,21.5895833333333,0,0.416666666666667
"year5_month10_day13",2014,10,1747,14.4166666666667,-3.45833333333333,9.79166666666667,1027.125,17.3966666666667,0,0
"year5_month10_day14",2014,10,1748,48.5,1.04166666666667,12.2083333333333,1019.16666666667,7.80083333333333,0,0
"year5_month10_day15",2014,10,1749,53.25,-1.45833333333333,13.7916666666667,1015.375,31.5266666666667,0,0
"year5_month10_day16",2014,10,1750,40.75,-1.33333333333333,12.25,1020.83333333333,17.53875,0,0
"year5_month10_day17",2014,10,1751,112.333333333333,4.54166666666667,13.25,1016,3.14541666666667,0,0
"year5_month10_day18",2014,10,1752,203.458333333333,8.29166666666667,14.8333333333333,1016.375,2.88458333333333,0,0
"year5_month10_day19",2014,10,1753,284.166666666667,12.0416666666667,16.2916666666667,1014.33333333333,5.40041666666667,0,0
"year5_month10_day20",2014,10,1754,215.083333333333,12.4166666666667,14.8333333333333,1018.20833333333,6.94583333333333,0,0
"year5_month10_day21",2014,10,1755,45.25,0.625,11.9166666666667,1024.45833333333,16.3520833333333,0,0
"year5_month10_day22",2014,10,1756,92.125,4.83333333333333,10.0833333333333,1022.375,3.99958333333333,0,0
"year5_month10_day23",2014,10,1757,143.041666666667,7.875,12.5,1015.125,1.78458333333333,0,0
"year5_month10_day24",2014,10,1758,261.416666666667,9.83333333333333,12.1666666666667,1011.33333333333,4.71458333333333,0,0
"year5_month10_day25",2014,10,1759,366.375,11.4166666666667,13.4166666666667,1011.41666666667,4.155,0,0
"year5_month10_day26",2014,10,1760,87.5416666666667,-4.83333333333333,13.8333333333333,1023.875,26.7633333333333,0,0
"year5_month10_day27",2014,10,1761,31.3333333333333,-7.70833333333333,9.91666666666667,1031.58333333333,15.0066666666667,0,0
"year5_month10_day28",2014,10,1762,67.5416666666667,2.125,9.125,1027.125,2.78958333333333,0,0
"year5_month10_day29",2014,10,1763,130.5,5.33333333333333,10.7083333333333,1024,2.99333333333333,0,0
"year5_month10_day30",2014,10,1764,190.291666666667,7.20833333333333,12.2083333333333,1022.58333333333,1.655,0,0.125
"year5_month10_day31",2014,10,1765,186.833333333333,9.5,13.0833333333333,1020.45833333333,2.71708333333333,0,0.166666666666667
"year5_month11_day1",2014,11,1766,50.2916666666667,-0.625,11.6666666666667,1019.29166666667,27.5458333333333,0,0
"year5_month11_day2",2014,11,1767,7.66666666666667,-10,10.8333333333333,1022.875,160.823333333333,0,0
"year5_month11_day3",2014,11,1768,25.375,-4.125,9.58333333345833,1020.125,4.44833333333333,0,0
"year5_month11_day4",2014,11,1769,124.291666666667,0.5,6.95833333333333,1015.625,3.03333333333333,0,0
"year5_month11_day5",2014,11,1770,79.875,-3.70833333333333,11.125,1017.66666666667,13.1495833333333,0,0
"year5_month11_day6",2014,11,1771,13.6666666666667,-8.70833333333333,7.125,1029.58333333333,20.6,0,0
"year5_month11_day7",2014,11,1772,52.875,-4.08333333333333,4.66666666666667,1031.70833333333,2.265,0,0
"year5_month11_day8",2014,11,1773,78.3333333333333,-1.95833333333333,4.83333333333333,1027.79166666667,5.01041666666667,0,0
"year5_month11_day9",2014,11,1774,65,-3.875,6.08333333333333,1025.375,7.525,0,0
"year5_month11_day10",2014,11,1775,79.6666666666667,-3.70833333333333,7.04166666666667,1021.5,5.36625,0,0
"year5_month11_day11",2014,11,1776,49.3333333333333,-5.875,8.58333333333333,1018.58333333333,54.9691666666667,0,0
"year5_month11_day12",2014,11,1777,6.41666666666667,-17.75,5.45833333333333,1025.33333333333,211.0475,0,0
"year5_month11_day13",2014,11,1778,26,-12.1666666666667,5.66666666666667,1024.95833333333,11.5845833333333,0,0
"year5_month11_day14",2014,11,1779,42.2083333333333,-10.2083333333333,4.70833333333333,1026.375,7.00666666666667,0,0
"year5_month11_day15",2014,11,1780,168.166666666667,-5.375,4.08333333333333,1027.66666666667,2.99666666666667,0,0
